date,Device category,Gender,Age,City,Kanal ID,Article ID,Total users,Views,categoryauto_new_rank1
20250818,desktop,male,18-24,Jambi,(not set),(not set),31,45,
20250818,desktop,male,18-24,Mataram,(not set),(not set),31,45,
20250818,desktop,male,25-34,Bogor,2,(not set),31,67,
20250818,desktop,male,25-34,Jakarta,2-605-10,8066881,31,31,berita otomotif mobil
20250818,desktop,male,35-44,Jakarta,2-2047-2052-2083,8067092,31,537,selebriti lokal
20250818,desktop,male,35-44,Surabaya,2-69-70,(not set),31,86,
20250818,desktop,male,45-54,Jakarta,2-1024,(not set),31,44,
20250818,desktop,male,45-54,Jakarta,2-1908-1947,8062135,31,30,kriminal
20250818,desktop,male,45-54,Jakarta,2-605-10,8066935,31,32,tujuan domestik
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066430,31,32,liga inggris
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066685,31,32,liga inggris
20250818,desktop,male,45-54,Jakarta,2-755-1441-1069-763,8067185,31,31,kesehatan
20250818,desktop,male,45-54,Semarang,2-3-1035-5,8065231,31,30,selebriti lokal
20250818,desktop,male,45-54,Sukaraja,2,(not set),31,95,
20250818,desktop,male,55-64,Bandung,2,(not set),31,95,
20250818,desktop,female,18-24,Palu,(not set),(not set),32,52,
20250818,desktop,female,25-34,Bekasi,2,(not set),32,63,
20250818,desktop,female,45-54,Jakarta,2-1024-1381-1382,8062494,32,102,kriminal
20250818,desktop,female,45-54,Jakarta,2-69-70-72,8066547,32,34,liga inggris
20250818,desktop,male,25-34,Bandar Lampung,(not set),(not set),32,49,
20250818,desktop,male,35-44,Jakarta,2-2109-2110-2137,8063721,32,33,selebriti barat
20250818,desktop,male,35-44,Jakarta,2-605-10,8066726,32,32,kriminal
20250818,desktop,male,35-44,Jakarta,2-69-70-548,8066688,32,376,berita sepakbola
20250818,desktop,male,45-54,Bekasi,2-3-1035-5,8065231,32,32,selebriti lokal
20250818,desktop,male,45-54,Jakarta,2-605-10,8066778,32,38,bencana alam
20250818,desktop,male,45-54,Jakarta,2-605-2191,8067471,32,33,politik nasional
20250818,desktop,male,45-54,Jakarta,2-835-1134-1548,8056617,32,427,selebriti lokal
20250818,desktop,male,45-54,Surabaya,2-69,(not set),32,49,
20250818,desktop,male,45-54,Tangerang,2-3-1035-5,8066378,32,32,selebriti lokal
20250818,desktop,male,55-64,South Tangerang,(not set),(not set),32,69,
20250818,desktop,female,18-24,Buleleng,(not set),(not set),33,37,
20250818,desktop,female,25-34,Jakarta,2-2109-2110-2137,8065235,33,34,film
20250818,desktop,female,25-34,Jakarta,2-835-1132-1551,7759113,33,561,
20250818,desktop,female,25-34,Semarang,2,(not set),33,66,
20250818,desktop,female,45-54,Depok,2-605,(not set),33,73,
20250818,desktop,female,45-54,Jakarta,2-1893-1896,8055960,33,32,kriminal
20250818,desktop,female,45-54,Jakarta,2-2109-2116,8066949,33,488,relationship
20250818,desktop,female,45-54,Jakarta,2-605-10,8066687,33,35,kriminal
20250818,desktop,female,45-54,Jakarta,2-605-10,8066947,33,33,kriminal
20250818,desktop,male,25-34,Jakarta,2-605-10,8066726,33,33,kriminal
20250818,desktop,male,25-34,Yogyakarta,(not set),(not set),33,61,
20250818,desktop,male,35-44,Depok,2-69-70,(not set),33,61,
20250818,desktop,male,35-44,Jakarta,2-284-1076-484,8066645,33,693,tempat makan
20250818,desktop,male,35-44,Jakarta,2-605-10,8066899,33,98,politik nasional
20250818,desktop,male,35-44,Jakarta,2-69-70-72,8066454,33,34,liga inggris
20250818,desktop,male,35-44,Tangerang,2-69-70,(not set),33,76,
20250818,desktop,male,45-54,Citeureup,2,(not set),33,131,
20250818,desktop,male,45-54,Jakarta,2-105-1010-398,8064353,33,130,berita teknologi
20250818,desktop,male,45-54,Jakarta,2-105-1146,8067067,33,935,seni dan budaya
20250818,desktop,male,45-54,Jakarta,2-1893-1894,8066709,33,35,ragam berita
20250818,desktop,male,45-54,Jakarta,2-2092-2093-2104,8067301,33,33,tempat makan
20250818,desktop,male,45-54,Tangerang,2-1908-1947,8061223,33,33,kriminal
20250818,desktop,female,35-44,Bekasi,2,(not set),34,84,
20250818,desktop,female,35-44,Jakarta,2-207,(not set),34,66,
20250818,desktop,female,35-44,Jakarta,2-2092-2093-2104,8050364,34,36,selebriti lokal
20250818,desktop,female,35-44,Kuala Lumpur,(not set),(not set),34,46,
20250818,desktop,female,45-54,Jakarta,2-1908-1947,8063681,34,112,kriminal
20250818,desktop,female,45-54,Jakarta,2-605-10,8066577,34,242,politik nasional
20250818,desktop,female,45-54,Jakarta,2-605-10,8066911,34,35,berita otomotif mobil
20250818,desktop,female,45-54,Surabaya,2-605,(not set),34,123,
20250818,desktop,female,45-54,Tangerang,2-3-1035-5,8065231,34,35,selebriti lokal
20250818,desktop,male,18-24,Jakarta,2-605-10,8065849,34,34,berita travel
20250818,desktop,male,18-24,Jember,(not set),(not set),34,57,
20250818,desktop,male,25-34,Balikpapan,(not set),(not set),34,85,
20250818,desktop,male,25-34,Jakarta,2-3-814-4,8064265,34,35,politik nasional
20250818,desktop,male,25-34,Jakarta,2-605-1147-1148,8066831,34,114,politik internasional
20250818,desktop,male,35-44,Balikpapan,2,(not set),34,88,
20250818,desktop,male,35-44,Pontianak,(not set),(not set),34,77,
20250818,desktop,male,45-54,Bandung,2-2109-2110-2137,8065235,34,34,film
20250818,desktop,male,45-54,Batam,2-605,(not set),34,171,
20250818,desktop,male,45-54,Bekasi Regency,2-3-1035-5,8065231,34,35,selebriti lokal
20250818,desktop,male,45-54,Depok,2-1908-1947,8061223,34,37,kriminal
20250818,desktop,male,45-54,Depok,2-3-1035-5,8065231,34,33,selebriti lokal
20250818,desktop,male,45-54,Jakarta,2-1911-1977,8065888,34,112,musik lokal
20250818,desktop,male,45-54,Jakarta,2-3-0461,8060122,34,341,tempat makan
20250818,desktop,male,45-54,Jakarta,2-3-814-4,8066754,34,38,politik nasional
20250818,desktop,male,45-54,Jakarta,2-605-10,8066807,34,36,lalu lintas dan transportasi
20250818,desktop,male,45-54,Jakarta,2-605-10,8066847,34,37,kriminal
20250818,desktop,male,45-54,Jakarta,2-835-1132-1551,7923234,34,370,
20250818,desktop,male,45-54,Surabaya,2-105-511,8066775,34,34,lingkungan
20250818,desktop,male,45-54,Tasikmalaya,(not set),(not set),34,290,
20250818,desktop,male,55-64,Bekasi Regency,(not set),(not set),34,108,
20250818,desktop,male,55-64,Depok,(not set),(not set),34,126,
20250818,desktop,female,18-24,Jakarta,2-3-1035-5,8065231,35,36,selebriti lokal
20250818,desktop,female,18-24,Tulungagung,(not set),(not set),35,71,
20250818,desktop,female,25-34,Padang,(not set),(not set),35,97,
20250818,desktop,female,35-44,Bekasi Regency,2,(not set),35,83,
20250818,desktop,female,45-54,Jakarta,2-1893-1894,8066633,35,115,kriminal
20250818,desktop,female,45-54,Jakarta,2-207-208-214-230,8066518,35,38,selebriti lokal
20250818,desktop,female,45-54,Jakarta,2-605-10,8066799,35,127,politik nasional
20250818,desktop,female,45-54,Jakarta,2-69,(not set),35,57,
20250818,desktop,female,45-54,Jakarta,2-835-1134-1548,8059390,35,449,selebriti lokal
20250818,desktop,male,18-24,Jakarta,2-207-208-214-230,8067177,35,36,properti
20250818,desktop,male,18-24,Sukabumi,(not set),(not set),35,67,
20250818,desktop,male,25-34,Jakarta,2-284-1076-484,8066645,35,678,tempat makan
20250818,desktop,male,25-34,Jakarta,2-69-70-72,8066465,35,40,liga inggris
20250818,desktop,male,35-44,Jakarta,2-69-70-73,8066963,35,35,psikologi
20250818,desktop,male,45-54,Banjarmasin,2,(not set),35,98,
20250818,desktop,male,45-54,Bekasi Regency,2-69,(not set),35,55,
20250818,desktop,male,45-54,Cileungsi,2,(not set),35,109,
20250818,desktop,male,45-54,Jakarta,2-1024-1381-1382,8066433,35,40,politik internasional
20250818,desktop,male,45-54,Jakarta,2-1908-1947,8060494,35,35,kriminal
20250818,desktop,male,45-54,Jakarta,2-207-208-214-230,8058122,35,34,selebriti lokal
20250818,desktop,male,45-54,Jakarta,2-207-208-214-230,8064729,35,38,selebriti lokal
20250818,desktop,male,45-54,Jakarta,2-2109-2112,8067175,35,35,selebriti korea
20250818,desktop,male,45-54,Jakarta,2-605-10,(not set),35,57,
20250818,desktop,male,45-54,Sukabumi,2,(not set),35,84,
20250818,desktop,male,55-64,Bekasi,(not set),(not set),35,155,
20250818,desktop,male,55-64,Tangerang,2,(not set),35,89,
20250818,desktop,female,25-34,Jakarta,2-207-431-1696,8065215,36,595,selebriti lokal
20250818,desktop,female,35-44,Bandung,2,(not set),36,82,
20250818,desktop,female,35-44,Jakarta,2-207-431-1696,8065215,36,549,selebriti lokal
20250818,desktop,female,35-44,Singapore,2,(not set),36,109,
20250818,desktop,female,35-44,South Tangerang,2,(not set),36,81,
20250818,desktop,female,45-54,Jakarta,2-605-10,8066965,36,36,lalu lintas dan transportasi
20250818,desktop,male,18-24,Banjarmasin,(not set),(not set),36,42,
20250818,desktop,male,18-24,Klaten,(not set),(not set),36,42,
20250818,desktop,male,18-24,Padang,(not set),(not set),36,47,
20250818,desktop,male,25-34,Jakarta,2-605-10,8066723,36,121,korupsi
20250818,desktop,male,35-44,Bogor,2,(not set),36,91,
20250818,desktop,male,35-44,Jakarta,2-605-10,8066723,36,107,korupsi
20250818,desktop,male,35-44,Yogyakarta,(not set),(not set),36,89,
20250818,desktop,male,45-54,Bandung,2-3-1035-5,8065231,36,35,selebriti lokal
20250818,desktop,male,45-54,Cileungsi,(not set),(not set),36,177,
20250818,desktop,male,45-54,Jakarta,2-105-1011-317,8066526,36,36,smartphone
20250818,desktop,male,45-54,Jakarta,2-2047-2051-2069-2078,8066720,36,36,properti
20250818,desktop,male,45-54,Jakarta,2-3-814-4,8056613,36,35,dunia karir
20250818,desktop,male,45-54,Jakarta,2-605-10,8066211,36,117,politik nasional
20250818,desktop,male,45-54,Singapore,2-207-431-1696,8065215,36,547,selebriti lokal
20250818,desktop,male,45-54,South Tangerang,2-2092-2093-2104,8050364,36,36,selebriti lokal
20250818,desktop,female,18-24,Jakarta,2-2109-2110-2137,8065235,37,38,film
20250818,desktop,female,18-24,Kupang,(not set),(not set),37,71,
20250818,desktop,female,25-34,South Tangerang,2,(not set),37,76,
20250818,desktop,female,35-44,Bandar Lampung,(not set),(not set),37,58,
20250818,desktop,female,45-54,Balikpapan,(not set),(not set),37,230,
20250818,desktop,female,45-54,Jakarta,2-3-814-4,8063360,37,40,korporasi
20250818,desktop,female,45-54,Jakarta,2-605-10,8067277,37,117,kriminal
20250818,desktop,female,45-54,Jakarta,2-605-1147-1148,8059094,37,125,berita internasional
20250818,desktop,female,45-54,Jakarta,2-755-1441-1069-763,8065400,37,101,kesehatan
20250818,desktop,female,45-54,Jakarta,2-835-1134-1548,8064674,37,465,selebriti korea
20250818,desktop,female,45-54,Tangerang,2-605,(not set),37,94,
20250818,desktop,male,18-24,Purwokerto,(not set),(not set),37,46,
20250818,desktop,male,25-34,Jakarta,2-207-208-214-230,8067177,37,37,properti
20250818,desktop,male,35-44,Batam,(not set),(not set),37,114,
20250818,desktop,male,35-44,Jakarta,2-835-1134-1548,8064765,37,410,selebriti lokal
20250818,desktop,male,45-54,Bekasi,2-2092-2093-2104,8050364,37,36,selebriti lokal
20250818,desktop,male,45-54,Cibinong,(not set),(not set),37,181,
20250818,desktop,male,45-54,Jakarta,2-605-10,8067049,37,44,kriminal
20250818,desktop,male,45-54,Jakarta,2-755-1441-1069-763,8066642,37,121,kesehatan
20250818,desktop,male,45-54,Sukabumi,(not set),(not set),37,132,
20250818,desktop,male,45-54,Surabaya,2-835-1134-1548,8065604,37,438,politik nasional
20250818,desktop,male,45-54,Tangerang,2-2109-2110-2137,8065235,37,37,film
20250818,desktop,male,55-64,Bandung,(not set),(not set),37,146,
20250818,desktop,male,55-64,Surabaya,(not set),(not set),37,258,
20250818,desktop,female,35-44,Surabaya,2,(not set),38,106,
20250818,desktop,female,45-54,Denpasar,2,(not set),38,82,
20250818,desktop,female,45-54,Jakarta,2-2026-2027,8065392,38,42,kriminal
20250818,desktop,female,45-54,Pontianak,(not set),(not set),38,100,
20250818,desktop,male,25-34,Jakarta,2-1908-1947,8061223,38,39,kriminal
20250818,desktop,male,35-44,Jakarta,2-835-839-854,8065395,38,38,wedding
20250818,desktop,male,35-44,Pekanbaru,(not set),(not set),38,85,
20250818,desktop,male,45-54,Cikampek,2,(not set),38,125,
20250818,desktop,male,45-54,Jakarta,2-605-10,8066416,38,39,kriminal
20250818,desktop,male,45-54,Jakarta,2-605-10,8066817,38,38,kriminal
20250818,desktop,male,45-54,Jakarta,2-638-2044-2046,8058504,38,38,motor listrik
20250818,desktop,male,45-54,Jakarta,2-69-70-1051,(not set),38,81,
20250818,desktop,male,45-54,Jakarta,2-755-1441-1069-763,8066537,38,114,kesehatan
20250818,desktop,male,45-54,Jakarta,2-835-1134-1548,8059390,38,476,selebriti lokal
20250818,desktop,male,45-54,Jambi,(not set),(not set),38,75,
20250818,desktop,female,18-24,Bekasi,2,(not set),39,74,
20250818,desktop,female,18-24,Bengkulu,(not set),(not set),39,54,
20250818,desktop,female,25-34,Singapore,2,(not set),39,89,
20250818,desktop,female,35-44,Jakarta,2-2109-2110-2137,8065235,39,39,film
20250818,desktop,male,18-24,Jakarta,2-69-70-72,8066557,39,39,liga inggris
20250818,desktop,male,25-34,Batam,(not set),(not set),39,84,
20250818,desktop,male,35-44,Jakarta,2-105-1011-317,8066535,39,41,perusahaan teknologi dan software
20250818,desktop,male,35-44,Palembang,(not set),(not set),39,133,
20250818,desktop,male,45-54,Bekasi Regency,2-207-431-1696,8065215,39,613,selebriti lokal
20250818,desktop,male,45-54,Cikampek,(not set),(not set),39,234,
20250818,desktop,male,45-54,Jakarta,2-1024-1381-1382,8062611,39,36,lalu lintas dan transportasi
20250818,desktop,male,45-54,Jakarta,2-1024-1381-1382,8065948,39,253,lalu lintas dan transportasi
20250818,desktop,male,45-54,Jakarta,2-3-1034,8067002,39,38,berita ekonomi
20250818,desktop,male,45-54,Jakarta,2-605-1147-934,8067457,39,42,politik internasional
20250818,desktop,male,45-54,Jakarta,2-605-157,8066882,39,541,ragam berita
20250818,desktop,male,45-54,Jakarta,2-638-648-1207,8066740,39,42,berita otomotif mobil
20250818,desktop,male,45-54,Jakarta,2-69-70-73,8066467,39,46,liga inggris
20250818,desktop,male,45-54,Jakarta,2-835-1134-1826,8066856,39,538,selebriti lokal
20250818,desktop,male,45-54,Surabaya,2-2092-2093-2104,8050364,39,39,selebriti lokal
20250818,desktop,male,55-64,Jakarta,2-3-1035-5,8065231,39,39,selebriti lokal
20250818,desktop,female,25-34,Bandar Lampung,(not set),(not set),40,60,
20250818,desktop,female,45-54,Batam,2,(not set),40,114,
20250818,desktop,male,18-24,Jakarta,2-2092-2093-2104,8050364,40,41,selebriti lokal
20250818,desktop,male,18-24,Manado,(not set),(not set),40,52,
20250818,desktop,male,25-34,Jakarta,2-105-1011-317,8066535,40,39,perusahaan teknologi dan software
20250818,desktop,male,25-34,Jakarta,2-69,(not set),40,60,
20250818,desktop,male,25-34,Jakarta,2-69-70-72,8066547,40,42,liga inggris
20250818,desktop,male,35-44,Balikpapan,(not set),(not set),40,150,
20250818,desktop,male,35-44,Jakarta,2-835-1132-1551,7759113,40,819,
20250818,desktop,male,45-54,Depok,2-69-70,(not set),40,57,
20250818,desktop,male,45-54,Jakarta,2-105-1010-398,8066477,40,303,cyber security
20250818,desktop,male,45-54,Jakarta,2-1884-1891,8066682,40,42,ekonomi syariah
20250818,desktop,male,45-54,Jakarta,2-638-641-1213,8060237,40,42,mobil listrik
20250818,desktop,male,45-54,Jakarta,2-638-648-1207,8067319,40,41,berita otomotif mobil
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066560,40,45,liga inggris
20250818,desktop,male,45-54,Klaten,(not set),(not set),40,125,
20250818,desktop,male,55-64,Tangerang,(not set),(not set),40,145,
20250818,desktop,female,18-24,Jambi,(not set),(not set),41,61,
20250818,desktop,female,35-44,Pekanbaru,(not set),(not set),41,71,
20250818,desktop,female,45-54,Jakarta,2-284,(not set),41,85,
20250818,desktop,male,18-24,Sidoarjo,(not set),(not set),41,63,
20250818,desktop,male,25-34,Jakarta,2-3-1035-5,8066378,41,41,selebriti lokal
20250818,desktop,male,35-44,Jakarta,2-105-1146,8066566,41,736,berita hiburan
20250818,desktop,male,35-44,Surakarta,2,(not set),41,80,
20250818,desktop,male,45-54,Jakarta,2-1024-1381-1382,8066932,41,41,seni dan budaya
20250818,desktop,male,45-54,Jakarta,2-105-1146,8061805,41,843,psikologi
20250818,desktop,male,45-54,Jakarta,2-2109-2110-2137,8066933,41,41,film
20250818,desktop,male,45-54,Jakarta,2-638-1225,8063914,41,44,balapan motor
20250818,desktop,male,45-54,Jakarta,2-638-2044-2046,8067016,41,40,motor listrik
20250818,desktop,male,45-54,Jakarta,2-69-70-1051-76,8066985,41,43,liga indonesia
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066468,41,43,liga inggris
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066548,41,44,liga inggris
20250818,desktop,male,45-54,Surabaya,2-207-431-1696,8065215,41,669,selebriti lokal
20250818,desktop,male,55-64,Jakarta,2-2092-2093-2104,8050364,41,42,selebriti lokal
20250818,desktop,female,25-34,Bekasi Regency,1-1-1900,(not set),42,144,
20250818,desktop,female,25-34,Jakarta,2-1908-1947,8061223,42,46,kriminal
20250818,desktop,female,35-44,Denpasar,(not set),(not set),42,59,
20250818,desktop,female,35-44,Palembang,(not set),(not set),42,74,
20250818,desktop,female,45-54,Malang,1-1900,(not set),42,107,
20250818,desktop,male,35-44,Malang,(not set),(not set),42,142,
20250818,desktop,male,45-54,Bekasi Regency,2-69-70,(not set),42,84,
20250818,desktop,male,45-54,Cirebon,2,(not set),42,73,
20250818,desktop,male,45-54,Jakarta,2-105-1010-398,8066755,42,43,cyber security
20250818,desktop,male,45-54,Jakarta,2-1908-2136,8065384,42,46,seni dan budaya
20250818,desktop,male,45-54,Jakarta,2-3-1034,8064493,42,44,sale and shop
20250818,desktop,male,45-54,Jakarta,2-835-1009-1139,8055811,42,709,kecantikan
20250818,desktop,male,45-54,Kudus,2,(not set),42,99,
20250818,desktop,male,45-54,Semarang,2-605,(not set),42,99,
20250818,desktop,male,45-54,South Tangerang,2-3-1035-5,8065231,42,41,selebriti lokal
20250818,desktop,female,18-24,Kuala Lumpur,(not set),(not set),43,47,
20250818,desktop,female,25-34,Bogor,(not set),(not set),43,84,
20250818,desktop,female,25-34,Pontianak,(not set),(not set),43,58,
20250818,desktop,female,45-54,Bogor,2,(not set),43,100,
20250818,desktop,female,45-54,Jakarta,2-3-814-4,8066702,43,43,politik nasional
20250818,desktop,female,45-54,Jakarta,2-605-10,8066539,43,332,politik nasional
20250818,desktop,male,35-44,Jakarta,2-605-10,8066600,43,43,kriminal
20250818,desktop,male,45-54,Cibinong,2,(not set),43,116,
20250818,desktop,male,45-54,Jakarta,2-105-1010-398,8066545,43,48,artificial intelligence
20250818,desktop,male,45-54,Jakarta,2-1996-2000,8066887,43,43,kisah religi
20250818,desktop,male,45-54,Jakarta,2-2175-2183,8065703,43,43,arsitektur dan interior
20250818,desktop,male,45-54,Jakarta,2-69-562-602-81,(not set),43,73,
20250818,desktop,male,45-54,Jakarta,2-69-70-75,8066920,43,46,liga inggris
20250818,desktop,male,45-54,Jember,(not set),(not set),43,172,
20250818,desktop,male,45-54,Kediri,(not set),(not set),43,123,
20250818,desktop,male,45-54,Surabaya,2-2109-2110-2137,8065235,43,43,film
20250818,desktop,female,25-34,Balikpapan,(not set),(not set),44,61,
20250818,desktop,female,45-54,Jakarta,2-69-70-72,8066557,44,47,liga inggris
20250818,desktop,female,45-54,Jakarta,2-755-1202,8057693,44,122,kesehatan
20250818,desktop,female,45-54,Yogyakarta,(not set),(not set),44,210,
20250818,desktop,male,18-24,Kediri,(not set),(not set),44,52,
20250818,desktop,male,18-24,Medan,2,(not set),44,112,
20250818,desktop,male,18-24,Singapore,(not set),(not set),44,53,
20250818,desktop,male,25-34,Jakarta,2-105-1146,8066566,44,688,berita hiburan
20250818,desktop,male,25-34,Jakarta,2-1911-1979,8054115,44,235,kriminal
20250818,desktop,male,25-34,Palembang,(not set),(not set),44,86,
20250818,desktop,male,35-44,Jakarta,2-3-1035-5,8066378,44,45,selebriti lokal
20250818,desktop,male,45-54,Jakarta,2-2047-2050-2064,8066641,44,46,properti
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066455,44,45,liga inggris
20250818,desktop,male,45-54,Jakarta,2-755-1441-1069-763,8066543,44,141,kebugaran
20250818,desktop,male,45-54,Jakarta,2-835-1134-1137,8062488,44,48,fashion syari
20250818,desktop,male,45-54,Medan,2-605,(not set),44,113,
20250818,desktop,male,45-54,Sidoarjo,2,(not set),44,157,
20250818,desktop,male,45-54,Singapore,2-2109-2110-2137,8065235,44,44,film
20250818,desktop,male,45-54,Surabaya,2-69-70,(not set),44,85,
20250818,desktop,male,45-54,Tangerang,2-69-70,(not set),44,83,
20250818,desktop,female,18-24,Banda Aceh,(not set),(not set),45,60,
20250818,desktop,female,35-44,Jakarta,2-3-1035-5,8065231,45,47,selebriti lokal
20250818,desktop,female,45-54,Jakarta,2-605-10,8066558,45,50,korupsi
20250818,desktop,female,45-54,Jakarta,2-638-648,8066589,45,45,lalu lintas dan transportasi
20250818,desktop,female,45-54,Surakarta,2,(not set),45,104,
20250818,desktop,male,18-24,Jakarta,2-3-1035-5,8065231,45,46,selebriti lokal
20250818,desktop,male,25-34,Jakarta,2-2109-2110-2137,8065424,45,45,film
20250818,desktop,male,45-54,Bekasi Regency,2-2092-2093-2104,8050364,45,45,selebriti lokal
20250818,desktop,male,45-54,Cirebon,(not set),(not set),45,109,
20250818,desktop,male,45-54,Jakarta,2-605-10,8065345,45,160,seni dan budaya
20250818,desktop,male,45-54,Jakarta,2-605-10,8066627,45,46,properti
20250818,desktop,male,45-54,Jakarta,2-605-10,8066996,45,50,dunia karir
20250818,desktop,male,45-54,Jakarta,2-605-1147-1148,8066747,45,136,politik internasional
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066964,45,45,liga inggris
20250818,desktop,female,18-24,Pekalongan,(not set),(not set),46,62,
20250818,desktop,female,45-54,Bandar Lampung,(not set),(not set),46,83,
20250818,desktop,male,35-44,Jakarta,2-1908-1947,8061223,46,47,kriminal
20250818,desktop,male,45-54,Bandung,2-2092-2093-2104,8050364,46,47,selebriti lokal
20250818,desktop,male,45-54,Jakarta,2-69-562-602-81,8066793,46,50,balapan motor
20250818,desktop,male,45-54,Jakarta,2-69-70-71,(not set),46,61,
20250818,desktop,male,45-54,Samarinda,2,(not set),46,181,
20250818,desktop,female,18-24,Sukabumi,(not set),(not set),47,64,
20250818,desktop,male,25-34,Semarang,1-1-1900,(not set),47,85,
20250818,desktop,male,35-44,Jakarta,2-69-70-72,8066712,47,47,liga inggris
20250818,desktop,male,45-54,Jakarta,2-105-1146,8067543,47,1070,cyber security
20250818,desktop,male,45-54,Jakarta,2-69-70-548,8066688,47,534,berita sepakbola
20250818,desktop,male,45-54,Kediri,2,(not set),47,120,
20250818,desktop,male,45-54,Purwokerto,2,(not set),47,140,
20250818,desktop,male,45-54,Singapore,2-605,(not set),47,100,
20250818,desktop,female,18-24,Mataram,(not set),(not set),48,72,
20250818,desktop,female,45-54,Jakarta,2-105-1010-510,8066718,48,52,smartphone
20250818,desktop,female,45-54,Jakarta,2-105-1146,8066566,48,759,berita hiburan
20250818,desktop,female,45-54,Jakarta,2-105-511,8063630,48,48,sains
20250818,desktop,female,45-54,Jakarta,2-105-511,8067010,48,50,kesehatan bayi
20250818,desktop,male,18-24,Semarang,1-1-1900,(not set),48,82,
20250818,desktop,male,45-54,Jakarta,2-1893-1897,8064742,48,51,musik lokal
20250818,desktop,male,45-54,Jakarta,2-2109-2114,8066057,48,52,film
20250818,desktop,male,45-54,Kudus,(not set),(not set),48,144,
20250818,desktop,male,45-54,Tangerang,2-207-431-1696,8065215,48,777,selebriti lokal
20250818,desktop,male,45-54,Tangerang,2-835-1134-1548,8065604,48,584,politik nasional
20250818,desktop,female,25-34,Bandung,2,(not set),49,138,
20250818,desktop,female,45-54,Jakarta,2-284-903-900,8066302,49,168,kebugaran
20250818,desktop,male,18-24,Tasikmalaya,(not set),(not set),49,73,
20250818,desktop,male,25-34,Jakarta,2-835-1134-1548,8065604,49,530,politik nasional
20250818,desktop,male,35-44,Denpasar,(not set),(not set),49,101,
20250818,desktop,male,35-44,Jakarta,2-105-511,8066775,49,53,lingkungan
20250818,desktop,male,35-44,Jakarta,2-3-814-4,8064265,49,52,politik nasional
20250818,desktop,male,35-44,Jakarta,2-69-70-72,8066551,49,50,liga inggris
20250818,desktop,male,45-54,Jakarta,2-605-10,8066491,49,52,lalu lintas dan transportasi
20250818,desktop,male,45-54,Jakarta,2-638-647,8059373,49,707,berita otomotif mobil
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066922,49,50,liga inggris
20250818,desktop,male,45-54,Manado,(not set),(not set),49,108,
20250818,desktop,male,45-54,Padang,2,(not set),49,122,
20250818,desktop,male,18-24,Bekasi,2,(not set),50,114,
20250818,desktop,male,25-34,Bogor,(not set),(not set),50,103,
20250818,desktop,male,25-34,Denpasar,(not set),(not set),50,106,
20250818,desktop,male,25-34,Medan,2,(not set),50,95,
20250818,desktop,male,35-44,Jakarta,2-69-70-72,(not set),50,81,
20250818,desktop,male,45-54,Banjarmasin,(not set),(not set),50,136,
20250818,desktop,male,45-54,Jakarta,2-605-10,8065871,50,165,politik nasional
20250818,desktop,male,45-54,Jakarta,2-638-1225,8067210,50,52,balapan motor
20250818,desktop,female,35-44,Surakarta,(not set),(not set),51,118,
20250818,desktop,female,45-54,Jakarta,2-605-10,8062597,51,151,kesehatan anak
20250818,desktop,male,18-24,Cirebon,(not set),(not set),51,65,
20250818,desktop,male,25-34,Jakarta,2-105-511,8066775,51,51,lingkungan
20250818,desktop,male,45-54,Jakarta,2-605-1147-1148,8066604,51,181,politik internasional
20250818,desktop,male,45-54,Jakarta,2-605-1147-1148,8066722,51,149,politik internasional
20250818,desktop,male,45-54,Jakarta,2-605-1147-1148,8066908,51,146,politik internasional
20250818,desktop,male,45-54,Tangerang,2-2092-2093-2104,8050364,51,54,selebriti lokal
20250818,desktop,female,35-44,Tangerang,2,(not set),52,116,
20250818,desktop,male,18-24,Samarinda,(not set),(not set),52,63,
20250818,desktop,male,18-24,Yogyakarta,(not set),(not set),52,86,
20250818,desktop,male,25-34,Pekanbaru,(not set),(not set),52,91,
20250818,desktop,male,35-44,Jakarta,2-605-10,8066881,52,58,berita otomotif mobil
20250818,desktop,male,35-44,Jakarta,2-69-70-72,8066547,52,54,liga inggris
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066425,52,54,liga inggris
20250818,desktop,male,45-54,Jakarta,2-835,(not set),52,99,
20250818,desktop,male,45-54,Surabaya,2-3-1035-5,8065231,52,54,selebriti lokal
20250818,desktop,female,25-34,Yogyakarta,(not set),(not set),53,116,
20250818,desktop,female,35-44,Malang,(not set),(not set),53,96,
20250818,desktop,female,45-54,Jakarta,2-638-640-1209,8066792,53,57,moneter
20250818,desktop,male,25-34,Malang,(not set),(not set),53,123,
20250818,desktop,male,35-44,Makassar,(not set),(not set),53,81,
20250818,desktop,male,45-54,Cikande,2,(not set),53,189,
20250818,desktop,male,45-54,Jakarta,2-1024-1381-1382,8066701,53,157,sains
20250818,desktop,male,45-54,Jakarta,2-605-10,8064845,53,355,infrastruktur
20250818,desktop,male,45-54,Jakarta,2-69-70-72,8066958,53,54,liga inggris
